"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"H351",25.085398450812,20.325886134019,19.8221005363827,19.1340284311697,16.9562304715571,16.1825616705535,20.2136499960834,23.3011703594009,25.1090105158679,27.5723546832874,27.7571684528287,29.2984275359792,30.3288230721699,30.6517339796878,35.3969297856859,34.43615107428,34.8911947447327,38.0332816850561,36.4322992969822,30.475485098333,29.5370861217907,31.3432074846023,24.7778409059722,24.6782825511064,23.7877931716066,21.0852955868442,17.8866994469185,16.9130183329781,16.2028335101477,15.765022150016,19.070111087539,22.1709171764202,27.9614451004918,25.5079109482208,28.2207648501645,28.562162132394,35.4741068017657,33.3361886030044,35.9746573612415,38.6441686309192,36.7050323813938,34.7795283255912,37.2086271187688,33.4232175110709,31.1894439946951,30.6240415664879,29.6438282928302,27.0744653851748
"H352",63.1056801736523,36.4467679826737,38.4748947311644,37.2223326973234,68.6931925317669,158.79863630913,399.53361911866,857.248723185966,712.925311752641,472.86412772528,399.051478374825,440.273134807274,439.34448286893,451.434821061345,522.447233811091,621.25736624563,708.779045178339,715.077860488044,524.837569306243,306.907642089909,235.520310386681,229.3105383879,176.83466864465,123.18819729438,82.0864416050827,50.0377010423733,36.8907800130837,33.3597367534645,47.8674740997645,88.7443647451283,156.723635731434,311.360874582081,385.649096844225,384.051738499872,383.711815458053,427.700394097314,453.41104688966,434.404568722196,429.993090986691,469.602859599171,492.790459222305,469.565608454762,382.174789131997,274.562942678127,211.11906632567,197.915128202084,184.902025270958,117.752034499766
"H353",28.446470520482,26.243149945063,22.2077758526245,20.4750265291228,18.8944505809066,25.2236340915001,25.4450486907435,31.1419191351925,41.5447319979762,51.1006546486058,61.5093403423748,82.1563954893213,85.8498794118203,87.1193571954566,89.7587685393042,101.058458170689,101.119407039362,86.0346563388247,88.2420099009511,77.8285339926117,62.2363131516846,53.0702601219434,45.0711878713183,34.0229361560811,31.659257610823,24.2523277212601,22.8616890114403,21.0640316308667,21.0886920324571,27.8011351713119,28.3809091559806,31.5566736787017,39.7053144544694,48.4084866538441,63.8013084632796,74.8379041528512,86.1077729977703,89.6386997810786,93.707228081469,94.8013291693994,88.722498336445,90.3228125585428,83.0580079783811,70.8114967366653,58.7490167186011,54.9058360810042,43.6225059643389,33.6481990965606
"H354",25.3254230169082,19.1124959845786,18.2525898760727,15.0515514836654,15.7648247503165,16.1764515094885,20.1979695140303,24.7530942790892,34.6624625526573,42.7014342835585,55.0896537461871,70.0047373810367,73.5355571307448,81.8476620551241,88.4974692552452,84.6031927371368,77.6023240052799,70.0258066368745,67.3831809175953,63.6182667751467,52.2918683926001,46.9075496500671,42.0392559074889,30.5437777478653,23.8906273118743,19.0052194695135,16.7767013532663,14.392862922092,14.296753898512,14.5902199855523,17.5149190795049,22.4380477859168,29.7489081040998,36.7725024581372,54.3685633494217,74.1541377264394,91.6022925050297,92.1670559970372,109.44072069179,112.883812651357,122.141649236326,120.807020398571,108.651116345822,96.6375704775242,86.2597488432797,66.9015316989108,44.3263284172712,31.4780246160109
"H355",31.0402700012018,24.446197107707,26.5727473655324,21.1961389763621,30.6594858293006,44.9916438735574,75.01769139478,150.216105049827,134.894580535401,116.387286461156,113.362944470169,116.891454523363,119.653270977509,128.671320135564,126.7050789049,146.834555800072,173.230064197834,160.671179428251,120.927550346386,84.2995539853187,64.108574007746,58.4216599362765,58.3647514252939,51.5673339944163,31.0947757582117,25.2280773069724,22.8552434286645,23.8021345569293,24.8084970950977,28.4743640103417,45.6063814648297,75.1739463814425,80.431225186564,89.7203709193304,95.1614624504928,107.660324696873,114.123002297643,120.104340618756,114.057403226949,126.580765412436,137.63937607124,132.310907201428,100.527564387361,74.8749228950148,62.968664579554,56.3175244058106,66.0195794283919,45.4135144282394
"H356",70.0282432181366,60.696129039588,64.8716265496017,90.3042989553534,154.867571863217,279.113110033774,364.387759788877,425.540256464329,413.082385438541,316.232046020667,284.671318742041,281.427317349371,281.881236425396,299.435914760476,288.457266905883,310.072746004335,314.653278165248,318.398600285359,261.006449264666,186.021249946447,145.059215652076,126.751775967797,114.533399496535,83.1930818218924,70.4433854817493,56.1409042310708,56.6255534214025,64.4183815495064,99.7760088469409,147.691898567605,195.648897911573,226.318170910886,257.29183674647,264.405834350658,274.203411694706,292.065231842003,281.907330233073,292.464669780304,281.554502001615,291.3696022233,270.709805711796,268.582339345845,222.093851605615,177.400408784733,142.515520162278,126.351197435041,116.907692279113,87.3256910913782
"H357",18.012920840366,16.5497170223948,15.0446771387226,13.3240059888111,15.8511888020303,18.0317874245589,38.6853067841568,45.0903296064205,46.4425368526024,41.7117044350338,37.9244088421132,37.9356088981683,34.738987936823,37.9215921604334,35.7659311915222,42.3994533937895,49.3588223900562,49.0132469300293,38.7798856993956,25.7184182459324,24.0060301742897,21.8391953686869,21.4456407697035,20.600035225337,18.9544761068954,15.3403741791267,13.6795356219942,13.448508847667,16.3712488568457,18.7939569328399,38.2193704626654,48.3909695659393,42.8007530811272,39.5552708029396,41.3872241858176,37.9653891860271,37.6542538488837,37.6977701339624,36.5141817389505,39.8236654779169,49.0782603193468,45.7212128965443,38.3968560728127,27.5787618980317,25.9140467233742,25.6501790252453,21.8607430812808,21.0137831396086
"H358",96.5185614545564,81.800987040194,56.0922238213413,44.1465341801905,38.1614230882149,41.9085090673758,62.2482599593134,97.6065808919412,121.080485333929,129.523020397167,124.313964019128,148.128620655558,169.205572258776,160.05929623086,158.910543036038,148.681933366324,147.842170483222,130.806841793987,119.715438288206,103.133209357675,95.2124932277018,89.3075368835052,78.9343371337503,77.8298944399258,64.2885163515585,53.9262405305793,46.0412327899695,37.591604580415,37.5994774029455,42.8539916223035,58.3270975964523,71.5914553204039,94.1487240484433,122.536089823102,106.998040287848,110.697224612969,119.538636256326,122.264101181956,123.079804946481,118.406486477096,124.630132042102,110.945840587849,97.0448075871985,83.0767392222234,80.9914306493661,87.6602722677911,73.5275466589102,71.6159814867262
"H359",24.7373547448165,16.2955405859666,14.5178496992539,14.9037636174012,19.12092709379,52.5608050922835,97.0961850909984,84.5635682856434,58.8984525052777,51.5141506320502,48.4480686007885,54.2267076252159,58.0747742001244,65.9050115051613,86.6690520022229,96.952504188278,163.449193822795,164.076342972139,82.7117912681316,51.9360013439319,50.2489737099461,43.8020424756264,48.0159659995344,31.2792479697371,23.0079649446975,16.9725346941862,14.3774011415748,15.7833508573825,18.6561422457352,48.9851771171066,97.9015930159724,79.6272104432423,62.968401679537,54.6008947976738,49.0883467176047,55.0686679445046,60.3587783603781,65.9369589062621,81.8294749839465,97.3609970359686,151.515999626706,164.220259777447,83.4599576934194,58.3752344267089,51.3927893076462,42.7868708553314,46.2735204589699,28.4204085816768
"H360",20.5208904034493,16.3009386515507,14.7159023413393,11.5520051740569,11.8566121397468,12.2611798520853,16.9701990184422,30.6717442899607,40.5891082080328,46.4424587390918,55.6230090993261,62.0726974011605,52.7768075162982,53.4889273788562,50.5084114023934,49.8161432911098,39.8796644488123,36.2401440677521,33.2417814145325,30.5616437900271,26.4586581852553,22.9728330958944,22.8997035532092,19.2416758952917,16.6482149417979,14.1869454716582,12.4047029074045,10.8917753340902,11.4598223362121,11.7302531894685,14.8007171150529,22.3462502254005,28.3255434412156,32.0610840884577,38.2918470429349,45.7972708709452,45.7599976994023,44.5027052262751,39.391971028961,37.4995911989179,35.9152193332955,33.3676290491925,31.0678415905874,27.6040785510239,26.1659588612894,23.534769064842,22.9643978871726,18.9983194738887
"H361",107.776306992252,91.5958464606085,69.7846870572289,63.1132883958196,58.8819027156363,53.6582736804504,53.8045510267954,58.9075278095422,62.8667902548444,71.4088842038383,87.0850252101978,99.0932529865609,119.157795848359,118.42459286038,129.555442075555,147.51485164746,176.162648513323,173.566015999986,163.917907266585,147.371694350949,131.603351301067,105.67169625028,93.8791433255398,72.5470123217255,58.8682709514128,51.5418272371438,44.1055013595472,43.5848412944852,44.3873367707873,53.4448802008943,68.7627334582734,91.7807934020875,82.1432946556491,77.6154214212828,74.6499122831756,74.7571959749172,81.9756647996686,81.7454875202706,97.2093520650698,108.687906344082,123.286323025976,117.837624499992,97.145000567458,86.0817747279556,73.9959770118863,70.4960309859684,64.3120402337346,57.1370922379943
"H362",18.9584736653411,16.1571650038484,16.2805516263769,16.8951409335599,30.2271827643802,45.5552344960964,122.378903070358,197.124466923716,159.363575716544,143.411722301162,122.772646471421,120.493572807069,134.01098802719,116.109972817304,108.838831501392,124.269502834281,145.66098549517,154.245919192162,112.90653799942,76.3017512703085,58.4766357200976,54.6410194673891,36.6368811228872,22.9525400765758,21.7092575709899,17.2204461511872,15.7196383467139,18.1274895189562,24.54337721544,43.3839484968894,109.545369246056,158.17885898866,139.680074315478,126.571980941376,104.057863348979,100.502523367884,110.358452030083,105.636120593603,101.070179227935,111.270151213149,133.144306746999,127.326689067012,99.8296908922627,74.333081349146,55.3451490279863,53.0219991458966,34.8553923796793,30.0322519671058
"H363",63.7387181920941,39.5591239062843,34.8499564135488,29.3537494350574,39.0524918918949,62.7249133053274,228.694990183599,498.278528162177,403.347741749082,322.298691160145,322.405784313483,375.695592319179,404.907439701121,455.468726290235,499.444281953006,641.070272073669,789.407839308734,856.078305338052,584.76365936589,384.9710544638,314.33114833433,313.77276050295,234.310590849733,149.734618444489,93.3581153990632,57.0917160040701,37.7887850123451,30.7047029791477,32.4685197658391,41.6541023167541,104.405801085011,185.924498743664,234.439725451799,266.505756309526,317.479395663147,373.67215049588,452.04203805578,484.853679381971,490.004579237139,500.923011558598,528.141428570264,484.006517737412,418.872254530401,340.813348690243,292.614559490413,282.083512188253,228.951581373698,156.721951907865
"H364",19.1687933801644,17.9131103296969,15.6396898352203,14.9621174131732,15.3288280255751,16.2524814720163,19.8540986040352,24.1138636257564,32.4642894778604,36.2956435090557,41.1567681617614,44.183212716813,44.890615962107,41.1612915308027,42.3761728945044,38.8536674058964,42.9071028337126,40.2549946719356,35.3838861139835,32.5157819864578,27.5403882125396,25.9176669846212,22.4982297927244,21.1273648558042,20.5256725129669,17.4132750208622,15.3757036347341,14.3719089807217,14.2268683522511,15.7860576342796,17.5787858220854,21.4045586065862,25.9122741546646,31.4542254625252,36.6706028985466,43.2394146091964,43.2708365945395,42.5561372244769,46.0910418887684,47.9971460468928,48.304427966676,43.8647223221096,38.8301656128563,39.001570918095,36.2284540775743,28.9414002776661,22.9205863816112,20.5360983200777
"H365",43.5564213705936,32.4688074491284,23.1214541232535,29.8625400156576,30.0429065404704,61.4052647697789,111.512844698028,123.633763650468,97.8529506050302,103.867112280373,110.837204989738,125.244825243173,130.339793087138,140.545434197435,149.366365773595,183.985824161338,210.659544012535,185.917677114169,126.480980699589,87.3958707888474,79.5048511329745,85.0691113683664,72.6744654241243,59.4861105332771,42.4536581876099,31.6173398565005,26.6641672716529,28.4403801170165,27.9853958437445,50.2451254127444,65.8752553885199,66.9666134775807,76.4840006155388,83.8624423383556,95.7233298745194,116.070856807027,121.762278798414,139.98052955828,136.823907653969,139.13633541439,143.183878549658,131.092664543488,94.4950660763442,87.3629782117071,79.0515571753349,71.6965508198843,79.0442945072108,54.1810954219801
"H366",34.1665251293199,29.0997491719061,29.0976422683817,29.8660098859364,41.3033390121756,59.1100536252311,153.35525706303,291.022731276062,238.0521533997,142.481941050604,108.409687425216,108.609537325463,109.115752878783,120.834454285792,112.272487209758,113.403427475379,136.279413048338,142.455560111176,100.485531709507,59.9302955893413,59.2821123975627,49.4134079151556,45.0621341628873,40.2457146684783,35.180030889797,30.549245160461,29.1340712597367,31.3832603944499,38.0439426753354,57.225331844566,122.607007965198,250.264144472536,216.160276377457,129.212177348479,103.115427916109,97.4143102370541,100.633183483524,106.811316859205,100.054250972025,106.464851298699,119.860245704204,131.29237059896,100.368628955147,69.9954015754624,55.2722860872825,51.6363469226996,48.3692370795667,46.9825370491509
"H367",26.0200553175881,19.9167846672439,17.377010474951,19.3033835654754,21.4941344304265,29.1356731950013,65.8863484880144,96.9215633633486,100.866136861588,91.4220573740757,82.1503109304967,98.0579721338051,100.437872370789,116.640938992378,132.450999991132,152.843450186705,177.82531655139,190.43126560612,139.831601442468,111.918352069351,86.8286900200339,110.876320511101,67.0207933856862,44.944234226033,27.2482729529638,21.5611812380025,19.0606739524125,19.8236992599237,19.7932090318202,27.5236539449412,57.4335362471662,84.8913980110759,93.6510484912435,81.8914336226767,89.682126393776,100.000543714171,121.355762929011,122.875293522486,131.604336041086,154.734839992288,168.808549294864,176.784741026464,137.194975349653,105.043398179891,95.4283234109445,95.5853537442532,80.0661725111132,51.3452561775887
"H368",25.7552884803782,23.0022879948812,18.1475823644519,20.8705388522742,24.1508860530119,30.2400480826645,80.7984472757917,155.986601726432,189.487175458056,164.1899911612,103.398120956504,106.935267137801,107.067154075145,110.988288618301,123.597401702764,153.063326885081,191.672399928297,193.984596092939,150.426386195242,100.359380821579,74.1792093517151,61.4510127820785,50.7829247225521,37.1313124360248,24.0124397140727,21.380951229039,17.9785190005534,21.0334248187263,25.1308011323465,33.6880991555266,71.7474492904352,142.240196201047,173.482215666731,147.178563246735,112.171340559164,121.114943762251,114.20482805827,124.701976517897,142.491753541808,161.404673893544,192.996293731581,201.835082574022,159.844206329065,103.427828665521,76.3365932602655,59.1635074759785,53.0391372494333,43.7766211369924
"H369",30.8848948704135,22.1754477627289,28.1252087744712,39.4560812963702,46.6057244935433,138.023595925377,403.714038109407,651.664482411333,499.284652359359,308.4593821495,261.294756769993,254.453986024053,249.644921608554,267.257047510118,267.479292671657,280.194265931768,279.688478305529,263.548143071843,222.595518477791,150.279141443089,117.168339573673,81.7865406572106,56.935652802361,46.6318480945237,32.5845766510974,23.0987995568836,24.0979905653275,28.166019326479,39.4198907310894,74.3766960295566,161.676721481895,237.910228437409,258.329886986567,236.929367903219,269.947714798657,290.790444318602,289.916353200637,266.882342677551,270.490881238253,252.150819689244,258.719641286806,228.824635025704,179.598132361075,119.432823562799,97.9093134358061,74.6185379724312,57.1531986564983,41.3540801365224
"H370",230.7914273509,193.994176673248,175.074891873589,175.251819173142,208.046910205854,288.701444711406,572.377682151722,1021.76916798029,872.992181669783,623.755394214407,590.905674815285,619.173244104092,618.564310971837,621.351593232418,666.091978303684,778.847229101931,853.20667035505,860.976352530577,650.790271506931,470.216619060489,402.354300167828,376.821466611107,323.015963489746,272.997685128374,244.495321733698,207.464576871725,186.36961795884,178.696499698426,205.34929145643,263.64408947141,501.324495813342,897.515181969602,797.584476566528,596.351336429835,577.169983606066,608.824546396845,607.538847938985,601.408405929075,638.927056254177,741.376575303629,826.698594726698,838.930119106838,627.196976475803,486.747602303617,451.834915741758,414.230007900448,401.150936547923,375.771739986378
